Training start time (UTC): 1970-01-01 02:00:00
IR,RED,Ax,Ay,Az
110039,124080,8476,-3836,-13268
110046,124108,8444,-3904,-13380
110079,124113,8432,-3808,-13332
110119,124110,8512,-3808,-13292
110143,124103,8436,-3756,-13272
110134,124118,8400,-3776,-13364
110140,124072,8476,-3788,-13236
110148,124069,8480,-3832,-13128
110158,124085,8520,-3708,-13328
110145,124071,8412,-3864,-13256
110110,124059,8444,-3820,-13408
110136,124021,8436,-3808,-13220
110136,124026,8468,-3724,-13268
110139,124023,8448,-3872,-13316
110145,124026,8336,-3692,-13372
110101,124029,8380,-3808,-13264
110126,124017,8476,-3660,-13344
110103,124017,8324,-3720,-13292
110102,124037,8604,-3788,-13452
110106,124016,8520,-3840,-13308
110107,124013,8348,-3832,-13404
110106,124012,8464,-3812,-13228
110098,124005,8368,-3712,-13412
110121,124041,8416,-3752,-13364
110098,124029,8364,-3812,-13404
110103,124039,8424,-3780,-13264
110110,124055,8396,-3644,-13204
110118,124037,8492,-3844,-13472
110122,124029,8332,-3784,-13260
110139,124052,8384,-3712,-13204
110136,124040,8500,-3704,-13300
110133,124051,8444,-3832,-13188
110149,124030,8480,-3816,-13136
110149,124017,8336,-3768,-13372
110152,124017,8388,-3752,-13316
110140,124034,8428,-3760,-13380
110132,124019,8384,-3760,-13228
110138,124040,8452,-3884,-13296
110130,124024,8448,-3852,-13284
110124,124021,8420,-3792,-13384
110125,124022,8484,-3708,-13288
110129,124031,8440,-3784,-13208
110124,124034,8496,-3848,-13384
110107,124018,8464,-3760,-13324
110097,124022,8500,-3840,-13356
110087,124011,8364,-3732,-13224
110087,124020,8412,-3912,-13340
110061,124009,8452,-3784,-13172
110067,123985,8312,-3816,-13364
110074,123988,8488,-3648,-13260
110057,123969,8424,-3724,-13384
110055,123980,8432,-3692,-13328
110045,123999,8432,-3836,-13332
110024,124010,8456,-3828,-13304
110081,124081,8352,-3732,-13348
110084,124095,8440,-3788,-13460
110094,124096,8480,-3888,-13264
110089,124073,8428,-3656,-13164
110094,124062,8404,-3836,-13328
110097,124066,8448,-3696,-13292
110087,124065,8428,-3816,-13140
110080,124066,8412,-3800,-13336
110066,124059,8312,-3712,-13220
110099,124027,8324,-3712,-13324
110098,124041,8384,-3828,-13212
110084,124026,8360,-3792,-13336
110073,124035,8472,-3812,-13328
110076,124030,8468,-3816,-13308
110076,124031,8404,-3784,-13388
110074,124029,8440,-3716,-13296
110083,124050,8388,-3788,-13296
110070,124023,8404,-3844,-13232
110069,124021,8428,-3776,-13212
110083,124010,8432,-3852,-13288
110067,124016,8512,-3844,-13124
110082,124001,8332,-3820,-13352
110080,124006,8480,-3848,-13204
110060,123998,8392,-3784,-13272
110054,123997,8444,-3816,-13312
110063,123970,8400,-3784,-13400
110059,123980,8452,-3752,-13324
110025,123965,8444,-3892,-13232
110030,123974,8496,-3772,-13280
110014,124008,8460,-3856,-13464
110093,124078,8424,-3780,-13236
110073,124095,8472,-3704,-13292
110075,124074,8408,-3844,-13396
110083,124084,8388,-3832,-13324
110086,124059,8420,-3848,-13348
110083,124069,8448,-3820,-13280
110083,124073,8452,-3876,-13304
110076,124062,8500,-3848,-13284
110097,124051,8432,-3752,-13240
110082,124040,8412,-3828,-13168
110098,124048,8368,-3840,-13276
110081,124035,8412,-3768,-13332
110085,124039,8416,-3744,-13232
110101,124047,8356,-3844,-13252
110092,124035,8376,-3840,-13312
110105,124043,8464,-3784,-13428
110097,124049,8452,-3780,-13348
110082,124038,8472,-3700,-13284
110094,124027,8400,-3732,-13364
110097,124025,8456,-3720,-13316
110108,124019,8388,-3756,-13232
110095,123996,8496,-3884,-13280
110074,123999,8384,-3788,-13292
110083,123997,8396,-3920,-13224
110077,123989,8484,-3820,-13344
110081,123964,8564,-3924,-13460
110077,123962,8396,-3812,-13192
110064,123972,8356,-3832,-13228
110064,123971,8444,-3644,-13368
110045,123985,8336,-3780,-13392
110111,124071,8424,-3656,-13380
110126,124091,8468,-3732,-13184
110141,124098,8372,-3740,-13264
110169,124123,8448,-3844,-13224
110177,124122,8436,-3772,-13484
110188,124143,8480,-3792,-13228
110220,124161,8512,-3780,-13312
110236,124193,8420,-3752,-13376
110284,124218,8580,-3752,-13164
110320,124229,8416,-3824,-13460
110372,124290,8544,-3708,-13060
110416,124350,8320,-3660,-13296
110486,124395,8428,-3812,-13276
110516,124430,8364,-3632,-13492
110544,124456,8504,-3808,-13320
110567,124487,8436,-3616,-13352
110596,124518,8444,-3772,-13364
110614,124535,8532,-3864,-13344
110634,124559,8380,-3776,-13252
110648,124542,8384,-3748,-13304
110652,124513,8440,-3768,-13304
110647,124477,8560,-3728,-13492
110626,124452,8508,-3760,-13208
110629,124401,8596,-3620,-12976
110585,124395,8492,-3800,-13364
110588,124350,8644,-3800,-13164
110559,124299,8528,-3752,-13228
110530,124256,8528,-3704,-13244
110513,124257,8500,-3756,-13392
110515,124243,8416,-3752,-13284
110566,124327,8508,-3600,-13296
110536,124336,8492,-3732,-13272
110534,124312,8488,-3768,-13204
110537,124323,8460,-3828,-13176
110529,124317,8580,-3800,-13332
110540,124290,8464,-3852,-13124
110556,124311,8456,-3840,-13244
110559,124301,8444,-3616,-13420
110565,124289,8484,-3656,-13284
110567,124276,8584,-3688,-13208
110579,124255,8504,-3660,-13220
110575,124270,8524,-3796,-13448
110576,124313,8612,-3732,-13268
110606,124318,8628,-3784,-13484
110627,124313,8592,-3648,-13244
110644,124345,8504,-3652,-13508
110637,124322,8364,-3640,-13428
110658,124321,8448,-3660,-13476
110658,124301,8664,-3632,-13288
110671,124300,8436,-3528,-13332
110664,124272,8424,-3624,-13192
110653,124265,8540,-3700,-13364
110651,124262,8476,-3768,-13324
110651,124261,8832,-3808,-12948
110669,124245,8660,-3716,-13316
110673,124248,8520,-3744,-13276
110669,124213,8500,-3892,-13396
110656,124217,8544,-3836,-13496
110658,124263,8500,-3520,-13368
110643,124257,8444,-3672,-13212
110737,124375,8616,-3760,-13120
110746,124408,8640,-3868,-13172
110766,124444,8624,-3692,-13012
110780,124471,8676,-3660,-13276
110792,124460,8580,-3748,-13192
110791,124443,8576,-3660,-13116
110783,124418,8404,-3644,-13256
110785,124420,8504,-3688,-13456
110761,124426,8332,-3604,-13268
110793,124419,8464,-3620,-13276
110790,124407,8632,-3780,-13504
110779,124400,8608,-3804,-13288
110785,124404,8620,-3716,-13032
110793,124419,8532,-3560,-13128
110799,124442,8696,-3732,-13240
110810,124468,8604,-3720,-13024
110801,124476,8672,-3616,-13068
110791,124472,8644,-3672,-13420
110784,124493,8744,-3692,-13480
110779,124498,8792,-3816,-13224
110788,124484,8628,-3712,-13032
110779,124492,8672,-3684,-13264
110757,124469,8624,-3732,-13396
110740,124472,8488,-3712,-13344
110715,124470,8508,-3556,-13276
110710,124441,8636,-3644,-13260
110689,124440,8472,-3740,-13316
110653,124438,8556,-3696,-13384
110641,124441,8576,-3740,-13448
110635,124443,8492,-3756,-13192
110687,124543,8508,-3616,-13268
110689,124550,8592,-3500,-13324
110673,124575,8644,-3732,-12968
110664,124586,8576,-3688,-13052
110659,124558,8552,-3572,-13080
110636,124521,8648,-3640,-13144
110643,124520,8656,-3716,-13388
110655,124535,8544,-3616,-13372
110666,124518,8544,-3652,-13348
110643,124539,8600,-3568,-13212
110650,124518,8460,-3680,-13356
110684,124529,8512,-3740,-13296
110681,124537,8508,-3748,-13184
110686,124521,8476,-3784,-13336
110686,124519,8624,-3772,-13276
110675,124505,8460,-3752,-13120
110669,124499,8548,-3620,-13372
110685,124491,8464,-3696,-13292
110679,124475,8544,-3640,-13312
110670,124471,8596,-3668,-13152
110673,124449,8536,-3768,-13320
110655,124434,8460,-3648,-13280
110654,124412,8528,-3732,-13248
110646,124404,8544,-3768,-13200
110645,124400,8412,-3752,-13296
110634,124357,8464,-3820,-13332
110636,124297,8612,-3744,-13384
110570,124235,8512,-3548,-13152
110553,124160,8540,-3620,-13216
110505,124077,8428,-3624,-13168
110549,124091,8512,-3608,-13200
110520,124036,8584,-3556,-13260
110513,123961,8628,-3768,-13364
110496,123890,8452,-3676,-13348
110487,123842,8444,-3724,-13320
110484,123745,8436,-3760,-13172
110456,123713,8540,-3772,-13416
110456,123685,8448,-3604,-13452
110423,123654,8460,-3688,-13248
110435,123637,8460,-3640,-13404
110439,123631,8500,-3736,-13428
110445,123646,8512,-3712,-13344
110440,123640,8564,-3696,-13276
110443,123633,8528,-3748,-13276
110441,123620,8412,-3656,-13416
110442,123597,8504,-3720,-13056
110425,123592,8532,-3760,-13312
110420,123561,8404,-3708,-13240
110416,123538,8392,-3676,-13256
110408,123539,8436,-3660,-13332
110418,123521,8448,-3672,-13072
110384,123524,8480,-3800,-13128
110383,123508,8452,-3744,-13372
110372,123491,8496,-3820,-13368
110358,123493,8500,-3692,-13284
110334,123469,8476,-3732,-13408
110297,123458,8476,-3648,-13316
110295,123440,8460,-3672,-13384
110264,123429,8524,-3736,-13428
110267,123477,8400,-3772,-13316
110273,123482,8356,-3740,-13316
110336,123578,8540,-3840,-13224
110339,123584,8444,-3772,-13148
110348,123588,8288,-3640,-13640
110338,123532,8604,-3652,-13116
110323,123457,8712,-3688,-12956
110307,123361,8612,-3744,-13028
110290,123254,8456,-3720,-13324
110254,123157,8440,-3612,-13440
110225,123086,8376,-3556,-13440
110189,123005,8488,-3512,-13200
110165,122919,8592,-3532,-13240
110165,122871,8552,-3728,-13268
110150,122856,8472,-3700,-13276
110125,122864,8532,-3616,-13280
110136,122873,8356,-3688,-13484
110108,122869,8300,-3728,-13480
110108,122858,8228,-3724,-13640
110090,122880,8360,-3656,-13432
110087,122879,8424,-3616,-13264
110084,122878,8324,-3676,-13200
110065,122892,8452,-3672,-13080
110063,122885,8496,-3848,-13304
110053,122884,8612,-3824,-13148
110050,122905,8484,-3872,-13324
110028,122909,8392,-3692,-13492
110024,122918,8480,-3760,-13472
110024,122946,8440,-3680,-13372
110008,122942,8368,-3660,-13284
109983,122939,8464,-3724,-13348
109991,122946,8524,-3564,-13400
109963,122956,8532,-3752,-13324
110034,123012,8344,-3796,-13396
110017,123029,8472,-3696,-13312
110013,123006,8624,-3824,-13112
110020,122991,8372,-3748,-13252
110006,122951,8436,-3828,-13232
110008,122960,8520,-3808,-13220
109984,122944,8520,-3864,-13292
109975,122925,8408,-3740,-13404
109965,122899,8296,-3768,-13192
109978,122866,8320,-3752,-13428
109945,122812,8372,-3664,-13360
109920,122773,8476,-3832,-13360
109903,122756,8364,-3688,-13328
109915,122734,8320,-3648,-13488
109908,122735,8364,-3692,-13448
109889,122728,8480,-3800,-13296
109882,122713,8404,-3760,-13292
109877,122705,8460,-3696,-13428
109871,122701,8484,-3824,-13168
109840,122692,8492,-3848,-13548
109838,122701,8436,-3820,-13240
109832,122690,8484,-3692,-13360
109823,122692,8548,-3740,-13280
109819,122694,8436,-3776,-13300
109797,122692,8488,-3748,-13412
109784,122695,8348,-3704,-13204
109786,122693,8452,-3832,-13216
109782,122703,8364,-3740,-13172
109792,122725,8432,-3788,-13384
109779,122736,8380,-3700,-13364
109853,122825,8272,-3588,-13196
109842,122845,8488,-3644,-13288
109835,122855,8496,-3908,-13324
109843,122851,8440,-3828,-13412
109827,122842,8412,-3868,-13288
109828,122824,8448,-3624,-13380
109821,122859,8564,-3860,-13452
109836,122864,8420,-3876,-13260
109839,122898,8364,-3732,-13244
109828,122893,8552,-3708,-13152
109836,122896,8524,-3700,-13260
109836,122905,8436,-3728,-13420
109828,122954,8400,-3852,-13364
109849,122977,8544,-3720,-13420
109861,122991,8460,-3672,-13256
109865,122977,8428,-3840,-13296
109855,122972,8476,-3872,-13104
109846,122964,8460,-3784,-13236
109864,122962,8464,-3864,-13400
109854,122971,8444,-3832,-13296
109845,122986,8356,-3840,-13300
109848,122981,8500,-3852,-13360
109860,122993,8468,-3788,-13380
109854,123019,8540,-3800,-13160
109856,123026,8356,-3708,-13404
109856,123030,8392,-3668,-13384
109877,123056,8368,-3680,-13380
109871,123066,8540,-3712,-13268
109862,123099,8408,-3776,-13332
109866,123128,8420,-3732,-13292
109877,123151,8500,-3768,-13420
109932,123256,8560,-3768,-13216
109953,123282,8448,-3716,-13216
109967,123293,8416,-3812,-13360
109964,123276,8544,-3644,-13320
109982,123307,8436,-3664,-13376
109948,123287,8448,-3916,-13436
109972,123297,8448,-3924,-13060
109972,123304,8344,-3696,-13340
109989,123348,8348,-3636,-13400
109980,123321,8544,-3696,-13236
109977,123300,8412,-3800,-13308
109982,123319,8604,-3672,-13204
109973,123298,8500,-3752,-13192
109959,123301,8548,-3628,-13240
109949,123298,8432,-3684,-13276
109958,123304,8412,-3740,-13328
109959,123304,8540,-3852,-13312
109975,123349,8448,-3792,-13328
109963,123340,8552,-3904,-13204
109983,123345,8352,-3940,-13284
109972,123358,8484,-3864,-13324
109993,123382,8444,-3796,-13216
109988,123395,8460,-3736,-13380
109990,123425,8484,-3676,-13540
109981,123419,8444,-3680,-13152
109989,123424,8428,-3856,-13312
109955,123424,8488,-3684,-13352
109973,123422,8484,-3624,-13248
109941,123428,8464,-3772,-13324
109964,123443,8424,-3728,-13228
109938,123467,8488,-3776,-13276
110016,123545,8440,-3752,-13356
110005,123584,8428,-3768,-13364
110010,123555,8472,-3792,-13308
110018,123579,8416,-3704,-13340
110006,123596,8436,-3816,-13484
110011,123598,8420,-3860,-13276
110019,123630,8360,-3924,-13276
110021,123637,8392,-3792,-13352
110015,123602,8464,-3752,-13344
110013,123609,8392,-3756,-13356
110012,123591,8344,-3796,-13360
109994,123594,8460,-3760,-13212
109988,123610,8420,-3788,-13500
109990,123616,8364,-3732,-13316
109993,123591,8492,-3880,-13284
109976,123592,8484,-3856,-13176
109981,123595,8540,-3904,-13312
109971,123614,8480,-3848,-13224
109965,123603,8496,-3748,-13268
109983,123600,8508,-3768,-13220
109960,123618,8552,-3816,-13328
109982,123618,8540,-3752,-13220
109987,123626,8600,-3768,-13252
109970,123641,8568,-3744,-13216
109989,123653,8492,-3800,-13288
109965,123620,8520,-3740,-13304
109975,123628,8384,-3692,-13092
109958,123633,8400,-3740,-13404
109947,123658,8376,-3884,-13256
109942,123653,8384,-3832,-13244
110002,123746,8576,-3888,-13332
110005,123758,8520,-3788,-13320
109971,123759,8460,-3712,-13260
109995,123771,8484,-3876,-13268
110000,123754,8532,-3772,-13412
110006,123760,8504,-3776,-13284
110009,123764,8440,-3764,-13320
110000,123783,8464,-3744,-13304
109997,123750,8504,-3764,-13176
110007,123728,8496,-3856,-13252
109998,123736,8412,-3972,-13204
109996,123750,8528,-3876,-13136
110006,123767,8444,-3776,-13300
109997,123779,8456,-3820,-13376
110010,123765,8416,-3836,-13280
110005,123771,8460,-3780,-13412
110009,123771,8424,-3636,-13240
110021,123784,8568,-3872,-13444
110005,123777,8492,-3820,-13328
110005,123756,8400,-3688,-13140
109995,123763,8480,-3808,-13412
109989,123775,8376,-3856,-13104
109997,123767,8300,-3720,-13412
109982,123780,8448,-3724,-13236
109978,123759,8436,-3700,-13368
109954,123763,8376,-3760,-13332
109955,123762,8400,-3700,-13240
109928,123761,8516,-3780,-13284
109921,123779,8500,-3828,-13432
109899,123771,8576,-3708,-13352
109962,123859,8604,-3792,-13280
109979,123857,8496,-3816,-13432
109963,123844,8488,-3820,-13124
109952,123813,8408,-3856,-13156
109967,123819,8416,-3892,-13260
109947,123822,8484,-3876,-13300
109950,123833,8400,-3876,-13308
109954,123817,8520,-3800,-13244
109939,123811,8400,-3712,-13208
109945,123766,8380,-3768,-13344
109945,123785,8588,-3824,-13336
109960,123709,8452,-3768,-13476
109958,123775,8376,-3920,-13288
109948,123774,8576,-3832,-13328
109940,123778,8432,-3792,-13352
109938,123795,8480,-3876,-13072
109944,123769,8500,-3932,-13308
109953,123763,8516,-3836,-13176
109967,123771,8388,-3808,-13372
109953,123762,8456,-3864,-13340
109952,123739,8388,-3892,-13544
109968,123738,8432,-3784,-13328
109958,123744,8484,-3740,-13188
109940,123722,8456,-3812,-13316
109936,123699,8512,-3708,-13104
109964,123709,8420,-3836,-13288
109955,123709,8532,-3752,-13520
109953,123717,8368,-3804,-13236
109965,123717,8428,-3612,-13348
109967,123728,8488,-3820,-13208
109966,123751,8460,-3708,-13280
109968,123749,8428,-3828,-13116
109975,123762,8460,-3672,-13260
109955,123786,8484,-3716,-13476
109961,123808,8464,-3832,-13180
109964,123845,8512,-3720,-13236
109967,123846,8384,-3784,-13356
109974,123872,8484,-3688,-13284
109983,123880,8416,-3832,-13140
109990,123893,8548,-3920,-13316
109985,123902,8524,-3832,-13276
109982,123891,8516,-3760,-13400
109994,123876,8464,-3872,-13256
109997,123899,8484,-3828,-13244
110000,123877,8480,-3936,-13224
109992,123883,8476,-3844,-13332
109982,123891,8520,-3864,-13340
109993,123857,8424,-3812,-13036
109997,123867,8500,-3940,-13284
109976,123864,8484,-3752,-13204
109990,123873,8520,-3828,-13300
110001,123868,8540,-3788,-13268
109998,123861,8520,-3744,-13276
109991,123893,8544,-3824,-13212
109992,123886,8508,-3880,-13412
110013,123881,8524,-3824,-13200
110006,123903,8372,-3720,-13172
110015,123898,8476,-3852,-13136
110004,123891,8440,-3784,-13160
110008,123906,8516,-3784,-13376
110020,123949,8460,-3820,-13376
110002,123978,8436,-3768,-13252
110018,123969,8484,-3824,-13148
110013,123983,8516,-3656,-13124
110020,123968,8504,-3688,-13248
110009,123953,8536,-3700,-13240
110014,123961,8556,-3780,-13372
110024,123978,8568,-3812,-13316
110012,123954,8404,-3800,-13192
110000,123970,8308,-3880,-13344
110002,123934,8368,-3816,-13296
109983,123935,8384,-4008,-13180
109976,123938,8364,-3884,-13180
109988,123938,8532,-3796,-13064
109980,123950,8360,-3816,-13356
109975,123950,8516,-3852,-13132
109981,123934,8580,-3716,-13396
109978,123946,8588,-3816,-13264
109972,123940,8520,-3656,-13228
109982,123931,8556,-3776,-13316
109990,123950,8536,-3712,-13280
109971,123926,8532,-3780,-13264
109975,123933,8428,-3820,-13300
109984,123939,8480,-3832,-13220
109977,123926,8500,-3768,-13128
109972,123921,8424,-3864,-13256
109971,123910,8368,-3820,-13276
109937,123886,8500,-3740,-13284
109952,123886,8440,-3860,-13364
109938,123902,8476,-3648,-13272
109933,123929,8440,-3884,-13360
109915,123936,8452,-3940,-13088
109938,123932,8460,-3812,-13360
109925,123949,8524,-3828,-13300
109936,123965,8504,-3792,-13284
109946,123994,8600,-3800,-13292
109960,124013,8520,-3712,-13120
109961,124026,8448,-3764,-13308
109972,124025,8504,-3788,-13420
109996,124044,8512,-3752,-13412
110017,124030,8420,-3788,-13416
110044,124020,8424,-3852,-13232
110049,124011,8444,-3808,-13144
110038,124023,8472,-3716,-13044
110064,124027,8392,-3780,-13208
110040,124008,8428,-3748,-13388
110055,124005,8476,-3752,-13332
110037,123982,8492,-3868,-13288
110040,123990,8480,-3804,-13288
110048,124000,8564,-3860,-13300
110049,124000,8436,-3880,-13244
110051,124017,8452,-3932,-13372
110026,124012,8408,-3816,-13348
110015,124015,8488,-3692,-13368
110004,124033,8456,-3724,-13388
110016,124025,8500,-3720,-13332
110011,124028,8392,-3816,-13248
110017,124030,8448,-3736,-13372
110030,124033,8572,-3712,-13240
110035,124036,8492,-3808,-13448
110038,124077,8388,-3728,-13276
110030,124096,8472,-3808,-13528
110033,124091,8532,-3712,-13244
110041,124102,8468,-3908,-13244
110048,124093,8492,-3680,-13180
110070,124093,8504,-3776,-13356
110070,124116,8496,-3756,-13348
110108,124129,8580,-3788,-13544
110099,124121,8476,-3776,-13276
110114,124102,8564,-3808,-13220
110131,124098,8448,-3768,-13208
110112,124096,8476,-3772,-13160
110115,124114,8588,-3824,-13472
110145,124108,8548,-3800,-13392
110131,124120,8468,-3864,-13292
110160,124130,8532,-3836,-13412
110159,124133,8424,-3872,-13328
110153,124127,8536,-3772,-13244
